-1810875 -609545
-1750036 -212447
-1681847 -580480
-1774754 -324770
-1688463 -1058708
-1676174 -847139
-1956804 -144333
-1822802 -902743
-1922103 -374817
-1765124 -922254
-1659413 -719512
-1745316 -759233
-1757410 -325185
-1843730 -545727
-1928532 -696643
-1656633 -161453
-1674831 -999210
-1466358 -1212661
-1733785 -943070
-1792863 -826413
-1936666 -376552
-1807686 -401648
-1844086 -939809
-1651428 -817985
-1537515 -1093392
-1931595 -536008
-1864001 -857367
-1845481 -702811
-1595207 -1061390
-1898412 -782798
-1666439 -1030306
-1736468 -751447
-1940805 -570082
-1692903 -1033474
-1558631 -1121638
-1721997 -353721
-1849442 -761560
-1757268 -769993
-1558211 -1084871
-1766839 -410434
-1901346 -503931
-1748267 -377717
-1685531 -965494
-1858478 -258249
-1761051 -241090
-1741725 -726117
-1935276 -596388
-1860528 -764804
-1844375 -546745
-1865696 -884030
-1677813 -800619
-1746575 -701243
-1784977 -308126
-1663241 -1031134
-1949926 -228507
-1757606 -564330
-1914833 -143802
-1960663 -500454
-1881676 -131808
-1917623 -665093
-1841001 -824665
-1846625 -672434
-1951587 -530819
-2005290 -316938
-1755692 -439996
-1916680 -556654
-1992520 -215860
-1959697 -567595
-1854459 -529965
-1814903 -160033
-1590730 -1109785
-1678553 -1047006
-1621235 -802716
-1694711 -145353
-1678710 -1058804
-1969682 -257697
-1984159 -311773
-1734022 -475960
-1748870 -574253
-1831881 -325231
-1894773 -66969
-2003706 -303173
-1639253 -1036725
-1955170 -193339
-1471789 -1000354
-1818978 -871319
-1643658 -565067
-1980139 -263710
-1808736 -145626
-1634375 -877816
-1946701 -448729
-1703687 -605510
-1943665 -233768
-1700814 -770587
-1951592 -517420
-1903996 -787363
-1952441 -270335
-1612639 -1012090
-1847757 -242992
-1934326 -524735
-1794221 -744190
-1950230 -562884
-1591318 -1194628
-1594409 -1207219
-1713761 -952282
-1943380 -528179
-1666113 -1071367
-1755879 -425998
-1956686 -556790
-1802808 -449571
-1933575 -434994
-1714640 -916595
-1792450 -432147
-1916007 -516301
-1668757 -1029512
-1563893 -1054685
-1801802 -948811
-1936724 -619242
-1847970 -479286
-1874554 -222619
-1431743 -1206121
-1620249 -622420
-1925501 -689617
-1937754 -93368
