-1939017 -489732
-1654002 -825878
-1667319 -592222
-1686314 -208782
-1850085 -717351
-1854632 -203195
-1758729 -752899
-1782745 -435933
-1839341 -153294
-1703636 -678764
-1957264 -608133
-1911106 -383070
-1537164 -834767
-1689325 -587589
-1671562 -1003574
-1737121 -154492
-1841081 -448898
-1561313 -1208644
-1665542 -1017024
-1919598 -64364
-1797174 -528514
-1766551 -202519
-1879988 -196324
-1802106 -958381
-1483625 -1076222
-1755960 -472719
-1681375 -863541
-1921947 -599169
-1715039 -769950
-1573972 -1040596
-1918476 -438469
-1723413 -456243
-1918875 -719886
-1755991 -748525
-1681263 -661252
-1898050 -646947
-1588013 -1195491
-1773580 -406277
-1946785 -535230
-1785662 -259292
-1564280 -1039282
-1862658 -922626
-1812270 -297852
-1585145 -1156181
-1652198 -695099
-1469551 -1225361
-1655032 -1009614
-1731028 -594102
-1897992 -215279
-1774992 -469129
-1668360 -1064584
-1856702 -816226
-2006307 -404490
-2028707 -217189
-1635109 -1103097
-1865664 -541120
-1666769 -1065817
-2002735 -357245
-1800297 -135696
-1679803 -868247
-1930164 -540919
-1741251 -136024
-1386785 -1029685
-1665738 -1051148
-1644116 -1043231
-1811895 -564090
-1584674 -870477
-1805906 -125212
-1928068 -542821
-1440809 -976597
-1752547 -468781
-1951399 -539166
-1727344 -227798
-1739515 -980477
-1701348 -524826
-1557767 -1039577
-1714036 -174892
-1890395 -431182
-1884725 -235742
-1615865 -1009822
-1627827 -1023727
-1677741 -527356
-1747052 -530145
-1994368 -224156
-1926741 -613698
-1814267 -177303
-1828455 -155234
-1553082 -1046082
-1956009 -578690
-1696598 -985065
-1664408 -1056688
-1661215 -751043
-2003236 -236311
-1928897 -588799
-1934901 -586859
-1599707 -1143389
-1760947 -989087
-1961289 -387466
-1679041 -706279
-1608476 -1194730
-1407339 -946397
-1895331 -77173
-1747958 -345249
-1789828 -352681
-1651893 -821022
-1537895 -1157605
-1791074 -776798
-1829278 -204270
-1983061 -170790
-1833550 -866694
-1762182 -988894
-1694403 -1031303
-1785713 -668564
-1633886 -766423
-1696430 -306417
-1921364 -381430
-1720784 -686394
-1787738 -909986
-1911601 -532952
-1438209 -953127
-1596082 -1198976
-1638225 -1074642
-1777280 -273906
-1907060 -459696
-1772991 -362683
-1448122 -1222479
-1858719 -635201
-1642994 -689136
-1715854 -576767
-1596544 -727499
-1665694 -795958
-1927306 -543966
-1834627 -329704
-1682187 -1043039
-1532004 -954869
-1806602 -578406
-1933864 -525767
-1782170 -461180
-1653057 -605960
-1906435 -300272
-1730316 -1003440
-1590380 -1222359
-1699967 -235996
-1659129 -1047720
-1914993 -613998
-1621278 -776921
-1723945 -181806
-1651510 -874173
-1899680 -504034
-1892560 -673234
-1739790 -882311
-1642243 -377759
-1544669 -966568
-1351061 -1003092
-1735846 -866638
-1661421 -1065180
-1761528 -365710
-1566066 -1164652
-1459826 -954748
-1734404 -158147
-1658369 -141886
-1944404 -577659
-1761258 -419450
-1768499 -525599
-1671789 -1053555
-1674459 -1040725
-1699543 -725694
-1907408 -308668
-1659779 -741615
-1581461 -1221018
-1556961 -1048285
-1751248 -392319
-1920276 -140274
-1654704 -778959
-1841073 -689660
-1774037 -171935
-1409364 -977257
-1371895 -980204
-1763830 -746683
-1896455 -519832
-1512063 -1053884
-1814651 -815689
-1889899 -603654
-1925491 -598137
-1704489 -351656
-1662237 -829287
-1948868 -48891
-1935157 -320387
-1812120 -659728
-1608511 -1154929
-1425598 -965780
-1715515 -650766
-1744946 -708945
-1699802 -488616
-1653953 -1075713
-1929143 -536301
-1749814 -452844
-1992101 -335592
-1643877 -487625
-1912928 -320976
-1955442 -159033
-1933763 -623884
-1603767 -1197338
-1785376 -966740
-1576847 -640666
-1363435 -986631
-1635059 -901710
-1602819 -1007446
-1855489 -378580
-1787852 -427055
-1698838 -1003163
-2002349 -396410
-1783549 -309761
-1676446 -927245
-1848350 -725193
-1669713 -896351
-1638566 -1072990
-1607746 -1189810
-1933323 -136681
-1827356 -467031
-1649401 -617416
-1654037 -1004231
-1668928 -832087
-1854661 -459147
-1928257 -417850
-1761644 -461621
-1943937 -535154
-1907299 -95141
-1769618 -306607
-1913802 -93855
-1983559 -425484
-1774263 -470920
-1691515 -520162
-1899730 -273832
-1842548 -658106
-1655089 -803797
-1835998 -700280
-1702986 -607402
-1825814 -848094
-1835400 -329589
-1886719 -763481
-1711399 -874785
-1666677 -213690
-1678454 -1030761
-1622989 -1041793
-1777749 -594465
-1794445 -964641
-1946966 -233800
-1988125 -295713
-1663973 -734644
-2002417 -223369
-1813623 -665236
-1912216 -575007
-1855604 -663693
-1610399 -1198365
-1792092 -240605
-2003562 -302305
-1771285 -483774
-1716076 -174806
-1693353 -1036414
-1609272 -1184958
-1973270 -316944
-1940006 -427806
-1837976 -878614
-1689168 -1011285
-1596956 -1063801
-1782811 -471859
-1926627 -124306
-1804050 -351595
-1737716 -182666
-1719818 -193505
-1890543 -433496
-1636422 -900428
-1792955 -212449
-1692451 -1064660
-2003590 -194041
-1825920 -468119
-1865696 -884030
-1979044 -445934
-1657843 -1018870
-1813307 -849559
-1944670 -279074
-1807553 -814637
-1743809 -707338
-1761484 -595701
-1787286 -520703
-1694063 -843681
-1914980 -70178
-1951359 -580694
-1632176 -696657
-1687605 -815652
-1724763 -497156
-1867420 -407711
-1661992 -1033147
-1648233 -686981
-1753862 -474566
-1869344 -210994
-2011398 -183390
-1759502 -454571
-1691013 -957731
-1788975 -287999
-1979178 -178780
-1609119 -1020641
-1816239 -300706
-1653940 -1088135
-1706548 -361679
-1777087 -435765
-1469611 -1221555
-1952718 -596920
-1710404 -1093171
-1572467 -814202
-1966322 -199786
-1855178 -98688
-1821968 -405626
-1903473 -337802
-1835426 -211053
-1655101 -1023771
-1927494 -536209
-1512628 -1162067
-1955839 -512285
-1942049 -345672
-1732675 -854408
-1773944 -506781
-1791961 -339086
-1841549 -593620
-1773155 -358398
-1966871 -447595
-1683394 -1016814
-1817083 -115900
-1887490 -151009
-1910713 -109373
-1933245 -342250
-1887571 -142810
-1911888 -169353
-1728138 -432800
-1751321 -776304
-1660449 -1041866
-1430173 -1232476
-1789577 -429109
-1690142 -1046087
-1736498 -473928
-1618542 -1008081
-1737847 -727115
-1658076 -1056202
-1755627 -860784
-1766853 -270988
-1956019 -569139
-1432224 -1186631
-1537358 -1061933
-1875964 -706509
-1804405 -323976
-1613987 -682251
-1917704 -515026
-1914049 -631269
-1943740 -565109
-1662664 -792964
-1916854 -163930
-1786843 -929266
-1546100 -1186137
-1818085 -702440
-1586023 -1046771
-1724761 -451199
-1713552 -881943
-1805830 -104605
-1522913 -1090416
-1901347 -575483
-1784548 -456745
-1648842 -1022193
-1724977 -447719
-1942976 -220105
-1665706 -1063962
-1597207 -1140187
-1855343 -196167
-1968846 -104306
-1705429 -543124
-1858159 -461486
-1588447 -1042732
-1805643 -191640
-1689489 -1010801
-1685843 -1017758
-1703812 -605512
-1696629 -950185
-1888311 -778060
-1707426 -1094183
-1842551 -340434
-1892496 -201439
-1968811 -261822
-1881387 -621608
-1946343 -545065
-1659161 -1067695
-1777311 -854985
-1728495 -455640
-1906626 -254623
-1964687 -270551
-1663572 -1027613
-1550307 -1190931
-1864129 -538219
-1714918 -465596
-1595185 -1060290
-1822319 -90309
-1866510 -107570
-2003303 -401093
-1450565 -1087794
-1922075 -558782
-1624086 -1028921
-1767699 -307146
-1769679 -495532
-1877146 -191763
-1750181 -708183
-1692100 -652349
-1953295 -526853
-1507054 -1217049
-1543430 -1172170
-1938005 -573919
-1898893 -520808
-1984244 -464860
-1766754 -983598
-1714788 -561888
-1655770 -668702
-1940071 -612431
-1760717 -547932
-1577586 -1177652
-2000771 -426131
-1955082 -74837
-1656460 -816342
-1790483 -472920
-1727383 -426680
-1731620 -540646
-1881572 -66356
-1631243 -729682
-1760103 -360461
-1631038 -677118
-1652042 -649044
-1712638 -1091849
-1833056 -277138
-1964544 -92679
-1932166 -589898
-1841995 -700248
-1716499 -647849
-1771960 -381554
-1636693 -876734
-1411745 -1032975
-1969885 -105748
-1949093 -567006
-1896428 -651203
-1621592 -1044175
-1732213 -498690
-1830216 -937196
-1928944 -705465
-1976937 -257645
-1961060 -63447
-1897783 -190182
-1772937 -501686
-1704330 -348331
-1888887 -194443
-1731919 -662017
-1870759 -134456
-1811672 -575145
-1993729 -197773
-1921068 -481936
-1753249 -971256
-1908963 -324599
-1573816 -994338
-1726994 -452367
-1627598 -736568
-1597936 -1062902
-1809205 -901925
-1883663 -190148
-1984901 -250999
-1943343 -314969
-1952631 -554084
-1845407 -536739
-1953040 -136842
-1697639 -649055
-1868798 -68158
-1900727 -723707
-1672799 -982339
-1387818 -928823
-1652342 -767999
-1822727 -270235
-1662484 -831866
-1747189 -373952
-1973425 -487511
-1665777 -174815
-2018551 -235284
-1921537 -362266
-1953708 -414418
-1923614 -721671
-1951204 -515431
-1912430 -529598
-1617874 -638730
-1354864 -1235426
-1519671 -1074063
-1799941 -522636
-1453222 -1118287
-1937939 -704327
-1924965 -613346
-1703653 -356609
-1777453 -781925
-1810057 -878004
-1966419 -289977
-1688361 -1043127
-1806948 -559308
-1754217 -700210
-1930826 -530127
-1689552 -1028774
-1591696 -1095177
-1696449 -980693
-1781860 -957590
-1666625 -1026184
-1800201 -761772
-1707785 -951393
-1918088 -389082
-1608642 -1199610
-1547704 -1039455
-1985150 -231177
-1968082 -166806
-1751972 -865439
-1682841 -326855
-1992280 -157638
-1798627 -874164
-1951754 -191303
-1680753 -977242
-1758892 -134515
-1886537 -167047
-1783747 -284667
-1442357 -1218590
-1385527 -1034934
-1599690 -1009813
-1664220 -888325
-1703909 -884738
-1751740 -321783
-1657641 -751352
-1914534 -597487
-1692919 -580824
-1774302 -468505
-1683512 -958245
-1845858 -946480
-1673215 -672057
-1756824 -600093
-1654139 -693349
-1871271 -96389
-1887002 -203153
-1979868 -235077
-1916144 -68527
-1952300 -472158
-1684907 -888731
-1951145 -312665
-1947152 -537741
-1898332 -259953
-1629379 -720512
-1547367 -1212893
-1841667 -490167
-1782978 -410440
-1868022 -699861
-1697792 -207241
-1555343 -1089517
-1769280 -114065
