-1876680 -665169
-1625297 -999205
-1905992 -73321
-1755722 -612675
-1680910 -999886
-1977439 -181815
-1938148 -613216
-1958168 -458204
-1658195 -164393
-1756312 -433552
-1913104 -672670
-1909589 -511430
-1682215 -1005043
-1331886 -1003193
-1963079 -238084
-1318286 -1056593
-1959084 -558312
-1703100 -966858
-1890300 -103643
-1870353 -122056
-1682240 -1037583
-1666705 -195818
-1942760 -427088
-1776469 -400868
-1984068 -271767
-1994120 -428888
-1772699 -151076
-1726849 -863755
-1944220 -63094
-1743076 -749892
-1993842 -323317
-1566675 -1033081
-1549229 -1085085
-1974491 -117608
-1859488 -295866
-1777844 -851990
-1918135 -655054
-1712996 -254052
-1642883 -985373
-1780849 -594483
-1741043 -565902
-1922077 -558491
-1920818 -540664
-1803412 -680364
-1542736 -1171961
-1682204 -1021479
-1943245 -607370
-1923548 -701581
-1674728 -791636
-1586428 -673136
-1918016 -552100
-1763840 -769229
-1909746 -575873
-1907740 -226656
-1869510 -102969
-1714705 -516276
-1764032 -189665
-1923325 -610092
-1935077 -209642
-1970779 -502007
-1655018 -1072670
-1846763 -906487
-1744059 -705268
-1782436 -538068
-1770247 -515544
-1877979 -150979
-1840075 -442668
-1765468 -582228
-1942758 -564801
-1785307 -331751
-1966724 -414556
-1435401 -1177425
-1794056 -324272
-1725237 -527998
-1837759 -208267
-1577218 -809066
-1837522 -1012169
-1528744 -843123
-1900479 -64980
-1655573 -747599
-1668239 -1064769
-1739982 -969735
-1920112 -319277
-1688241 -726532
-1847577 -891830
-1800122 -483347
-1958548 -461071
-1538817 -909952
-1751499 -757552
-1834629 -469502
-1722241 -769680
-1969052 -511775
-1899162 -537127
-1954167 -379355
-1821342 -859731
-1732664 -519662
-1911314 -402141
-1550716 -1045492
-1948239 -522946
-1902126 -588174
-1717142 -416864
-1458581 -1114324
-1925182 -453768
-1741073 -888654
-1744984 -483606
-1610684 -1023846
-1895443 -644012
-1924962 -675524
-1726945 -113281
-1599777 -1191890
-1689430 -588967
-1912383 -399255
-1750357 -705332
-1793383 -413463
-1821081 -97264
-1663479 -797162
-1689555 -1054542
-1804852 -794559
-1818796 -183086
-1656165 -669502
-1787156 -269552
