-1732487 -594830
-1945583 -320088
-1808296 -940368
-1788477 -374678
-1938895 -242185
-1887490 -151009
-1673058 -741133
-1732700 -243240
-1727814 -593325
-1739717 -713177
-1953005 -541621
-1989591 -380573
-1604054 -789419
-1550214 -1094681
-1601723 -1058605
-1910857 -424974
-1766741 -433724
-1808979 -625342
-1710872 -710720
-1963328 -418806
-1838675 -649044
-1699897 -489680
-1720661 -583992
-1949101 -303176
-1749878 -452699
-1766524 -557863
-1718261 -740818
-1935169 -475313
-1820499 -588254
-1746355 -752481
-1759872 -952708
-1931456 -578947
-1968882 -294931
-1871468 -522613
-1533872 -1214418
-1900479 -64980
-1661137 -840770
-1703314 -132167
-1734996 -363355
-1584121 -1028361
-1536843 -1033872
-1692623 -1037210
-1731769 -579766
-1952179 -534881
-1754324 -552802
-1521568 -1223257
-1962114 -48797
-1940057 -143741
-1903870 -614464
-1730987 -462635
-1770547 -207146
-1789259 -782861
-1809221 -959564
-1852555 -729396
-1682725 -879294
-1500432 -794122
-1847884 -473841
-1715455 -424140
-1958096 -438883
-1693307 -675003
-1833035 -469445
-1680122 -1034222
-1744222 -575792
-1753180 -196605
-1650715 -1035826
-1628837 -744830
-1375672 -1242573
-1981056 -462316
-1729093 -538042
-1739096 -975527
-1570560 -659696
-1468909 -944759
-1809901 -665605
-1646247 -1031673
-1936959 -497508
-1545206 -1046895
-1801986 -490982
-1612281 -1072324
-1912977 -454469
-1548626 -1039677
-1679822 -503199
-1761574 -355742
-1597533 -1045597
-1721030 -446019
-1840271 -157561
-1458361 -1207883
-1873897 -924116
-1910106 -645290
-1961524 -309594
-1564703 -1081974
-1834457 -713222
-1572596 -1024382
-1901441 -711550
-1772471 -867933
-1823170 -772556
-1824910 -432023
-1996692 -384354
-1653585 -667013
-1650814 -767457
-1603479 -1166937
-1494110 -1118173
-1881257 -411740
-1828368 -581915
-1905922 -137466
-1523375 -1161223
-1792120 -912338
-1694919 -754976
-1917809 -115034
-1614566 -1106996
-1716721 -486391
-1967726 -374193
-1851572 -782866
-1935100 -279565
-1891901 -543769
-1722558 -202882
-1699008 -715441
-1745213 -747018
-1957901 -440492
-1933885 -289061
-1414020 -997658
-1922194 -599553
-1827536 -629518
-1553969 -1014625
-1864180 -858504
-1741788 -373930
-1849171 -267313
-1968213 -265801
-1782463 -892980
-1886537 -167047
-1451755 -1197885
-1790749 -407697
-1932163 -302136
-1763806 -905041
-1632210 -689468
-1950246 -536327
-1580537 -1132176
-1943176 -185961
-1753503 -932656
-1779057 -844560
-1592224 -1045857
-1655101 -1023771
-1631790 -1113934
-1772940 -298425
-1949107 -533935
-1692373 -345190
-1848339 -399932
-1877419 -768328
-1794263 -214833
-1853560 -706238
-1884966 -687245
-1916725 -649294
-1944301 -434183
-1914689 -240203
-1832166 -391750
-1717790 -1014255
-1825952 -359002
-1890104 -184561
-1861785 -918345
-1639921 -767255
-1684112 -970312
-1900625 -539981
-1908586 -310986
-1603778 -1128140
-1918253 -653158
-1685896 -861622
-1677224 -1038059
-1963238 -234657
-1799631 -350941
-1622860 -763276
-1738660 -703897
-1676841 -1061556
-1683654 -551368
-1645733 -1031437
-1649148 -1087019
-1711230 -572434
-1431498 -1220987
-1788180 -784785
-1849336 -296815
-1354745 -1006856
-1584437 -737550
-1608396 -1079358
-1583193 -1073697
-1677388 -1048528
-1717433 -470954
-1843092 -735213
-1898741 -138506
-1843739 -475079
-1318246 -1094196
-1489788 -782845
-1987630 -324708
-1662290 -960979
-1776020 -324017
-1562900 -1195998
-1702928 -340898
-1753706 -260382
-1645730 -755558
-1879198 -387919
-1713784 -513754
-1787591 -483584
-1875339 -926850
-1927343 -91818
-1760779 -574637
-1751289 -106716
-1983406 -451407
-1961506 -60014
-1677373 -1051664
-1950670 -597294
-1878502 -602265
-2002445 -373338
-1871122 -707516
