-1569432 -1035951
-1594197 -1212708
-1926626 -380322
-1827382 -786102
-1638386 -1032740
-1585414 -1046993
-1717866 -548866
-1793852 -383128
-1550822 -912991
-1665938 -1009468
-1441346 -1000015
-1786104 -963418
-1555343 -1089517
-1703002 -1099216
-1917912 -594475
-1848779 -769119
-1813065 -365048
-1808593 -791174
-1711875 -876581
-1835120 -732285
-1859460 -849823
-1932172 -544103
-1742868 -575745
-2005851 -356577
-1573437 -1138350
-1631118 -1113287
-1659976 -642934
-1756305 -436504
-1943240 -90340
-1805840 -939561
-1647344 -786183
-1933901 -174125
-1704646 -131559
-1927158 -439422
-1992280 -157638
-1859350 -781202
-1738784 -701028
-1813940 -288857
-1435145 -1202112
-1777188 -865717
-1765400 -679075
-1596372 -1208739
-1798577 -617937
-1788799 -188424
-1898684 -247060
-1716870 -545020
-1840428 -393542
-1869272 -920267
-1453222 -1118287
-1897624 -175341
-1677036 -1042973
-1651785 -795973
-1743726 -544927
-1915556 -153594
-1726769 -229427
-1819196 -324234
-1803061 -342494
-1679501 -1039708
-1794810 -966239
-1944200 -452541
-1782083 -605533
-1948380 -202841
-1449601 -1156944
-1771880 -366187
-1749344 -623906
-1913992 -186330
-1978698 -499909
-1911553 -438663
-1535034 -1082051
-1773624 -362485
-1781245 -144382
-1773666 -442139
-1891514 -505495
-1663890 -136011
-1884219 -214190
-1932751 -579300
-1644084 -655910
-1639306 -1036050
-1590380 -1222359
-1868991 -536499
-1709254 -429373
-1842218 -171150
-1941901 -424099
-1885809 -70922
-1661283 -1053480
-1889946 -470611
-1494436 -868232
-2015201 -339842
-1886550 -200691
-1862785 -937496
-1903313 -738969
-1876709 -688773
-1624755 -734128
-1611634 -1080761
-1951630 -277390
-1813970 -453251
-1939674 -680224
-1954115 -452504
-1605882 -821437
-1925087 -274013
-1698191 -801984
-1813098 -736443
-1912636 -172055
-1671025 -1051097
-1930747 -544207
-1897725 -523704
-1767137 -324110
-1629149 -1064327
-1767215 -463752
-1518602 -1126849
-1912023 -715868
-1728809 -944284
-1951630 -300458
-1740462 -415672
-1717480 -542474
-1809869 -445142
-1641623 -1071892
-1847136 -832962
-1631389 -1110105
-1703651 -495470
-1932148 -289565
-1696790 -597631
-1838880 -408645
-1695157 -746807
-1609030 -1184788
-1582514 -662610
-1629825 -1059761
-1892506 -123095
-1938153 -705940
-1678517 -894684
-1348671 -1146031
-1966994 -44578
-1777955 -485171
-1708196 -567648
-1949458 -514372
-1639443 -1103152
-1783256 -246700
-1582561 -1033388
-1757762 -412522
-1954604 -219677
-1628328 -823497
-1710334 -1097902
-1985287 -289897
-1926094 -449637
-1729320 -718742
-1885995 -178552
-1985099 -430771
-1902904 -174840
-1833619 -764650
-1740806 -782841
-1984897 -419198
-1901074 -539182
-1925888 -237299
-1899786 -652330
-1668547 -1019496
-1599540 -1204124
-1660829 -1025145
-1897345 -182623
-1757751 -275845
-1939100 -614501
-1674716 -857754
-1746864 -608541
-1802765 -180715
-1794765 -414706
-1815229 -576984
-1958195 -201701
-1851834 -852449
-1686279 -1065868
-1654487 -149999
-1743846 -373594
-1513996 -1111022
-1543054 -1118191
-1441393 -1231741
-1757795 -562779
-1654843 -670349
-1764720 -429690
-1534109 -1157725
-1786954 -342572
-1480159 -1125480
-1749420 -865758
-1871389 -231481
-1632768 -1035055
-1895048 -644568
-1552460 -1211193
-1919232 -139023
-1750291 -437272
-1689993 -1032729
-1872759 -329050
-1975690 -485214
-1578719 -1107184
-1712647 -484394
-1828455 -155234
-1736876 -239733
-1675273 -1025419
-1696031 -1115529
-1753105 -440144
-1810704 -653399
-1733531 -238393
-1947650 -537731
-1651163 -538415
-1682590 -714552
-1949511 -515551
-1602379 -1119635
-1565527 -1168443
-1728264 -417359
-1662031 -648916
-1970781 -498095
-1478604 -1022627
-1642641 -843017
-1931667 -71728
-1636147 -1021179
-1710255 -416510
-1745130 -446312
-1527450 -1026564
-1582158 -758839
-1529107 -787579
-1845158 -881996
-1831127 -641795
-1685841 -565009
-1942580 -316844
-1911758 -396103
-1901683 -278227
-1838101 -504840
-1936512 -569690
-1709315 -326873
-1892208 -127857
-1940037 -521562
-1632636 -697061
-1979434 -457605
-1945215 -308362
-1848184 -569184
-1847144 -317786
-1675204 -1024801
-1809405 -507825
-1677996 -1040547
-1434993 -886713
-1882199 -193680
-1577899 -996833
-1633665 -1070690
-1578089 -834771
-1935184 -180178
-1810254 -757800
-1884837 -619019
-1710544 -520976
-1760707 -383166
-1638761 -1071400
-1914536 -604405
-1451985 -1201229
-1873799 -662108
-1844372 -711998
-1851557 -77101
-1983679 -422048
-1688663 -748738
-1966281 -473674
-1774188 -847074
-1864129 -538219
-1764606 -573101
-1608825 -801017
-1910049 -771382
-1729221 -982976
-1609439 -1146320
-1727778 -591289
-1806278 -634548
-1366959 -1212188
-1888156 -521319
-1814338 -710616
-1695415 -1033389
-1997617 -377428
-1917636 -251570
-1934963 -285862
-1868080 -336359
-1786372 -408910
-1983431 -498714
-1473864 -1107741
-1640450 -842268
-1670963 -1014564
-1748333 -1010685
-1944301 -434183
-1696520 -676631
-1667877 -1029136
-1377299 -1043359
-1756139 -1080382
-1761008 -514431
-1847539 -733980
-1560000 -1028210
-1926835 -478843
-1973603 -477563
-1853388 -253308
-1543093 -1180507
-1853995 -139408
-1804673 -143009
-1868552 -840391
-1516660 -1134212
-1909878 -678192
-1974542 -335911
-1791024 -965426
-1817156 -999180
-1995991 -261454
-1915712 -480522
-1769947 -632153
-1789953 -401448
-1733846 -608264
-1879448 -539156
-1717410 -477550
-1966426 -94645
-1772699 -151076
-1663154 -1054653
-1358507 -1234297
-2029757 -218887
-1633530 -1044530
-1641327 -686085
-1476965 -1078295
-1694611 -714566
-1950788 -338444
-1640517 -708518
-2005503 -255713
-1788688 -586317
-1808575 -388161
-1671648 -1067534
-1861939 -564066
-1702728 -584170
-1860913 -195848
-1927273 -635115
-1811345 -273057
-1700439 -806867
-1890776 -112855
-1679220 -969663
-1795002 -507651
-1905329 -534928
-1761803 -397873
-1560242 -1136867
-1698336 -544244
-1726286 -478314
-1866987 -656005
-1865813 -115653
-1676835 -1019977
-1712334 -1022906
-1958643 -232515
-1876009 -525766
-1957937 -516149
-1828192 -773883
-1860959 -944650
-1619089 -663562
